step,train_loss,val_ppl,lr
9300,4.645419597625732,,2.960477e-04
9400,4.906854510307312,,2.959392e-04
9500,4.816912412643433,,2.958292e-04
9600,4.761303424835205,,2.957178e-04
9700,4.584284543991089,,2.956050e-04
9800,4.513979434967041,,2.954907e-04
9900,4.824915885925293,,2.953749e-04
10000,4.680435061454773,,2.952578e-04
10000,4.680435061454773,93.5256,2.952578e-04
10100,4.7273184061050415,,2.951391e-04
10200,4.510754466056824,,2.950191e-04
10300,4.585917234420776,,2.948976e-04
10400,4.6123902797698975,,2.947746e-04
10500,4.569820761680603,,2.946502e-04
10600,4.37410044670105,,2.945244e-04
10700,4.445344686508179,,2.943972e-04
10800,4.327223896980286,,2.942685e-04
10900,4.4002968072891235,,2.941384e-04
11000,4.642642974853516,,2.940068e-04
11100,4.551373720169067,,2.938739e-04
11200,4.599349617958069,,2.937395e-04
11300,4.63434112071991,,2.936036e-04
11400,4.523258328437805,,2.934664e-04
11500,4.502666234970093,,2.933277e-04
11600,4.347355246543884,,2.931876e-04
11700,4.354771852493286,,2.930461e-04
11800,4.3844135999679565,,2.929032e-04
11900,4.34521746635437,,2.927588e-04
12000,4.5098021030426025,,2.926131e-04
12100,4.446765065193176,,2.924659e-04
12200,4.273136675357819,,2.923173e-04
12300,4.158481240272522,,2.921673e-04
12400,4.320930242538452,,2.920159e-04
12500,4.53373396396637,,2.918631e-04
12600,4.287885308265686,,2.917089e-04
12700,4.453748106956482,,2.915532e-04
12800,4.191842555999756,,2.913962e-04
12900,4.343919396400452,,2.912378e-04
13000,4.308153986930847,,2.910779e-04
13100,4.251537322998047,,2.909167e-04
13200,4.372990727424622,,2.907541e-04
13300,3.9983679056167603,,2.905900e-04
13400,4.256731152534485,,2.904246e-04
13500,4.312134504318237,,2.902578e-04
13600,4.408237099647522,,2.900896e-04
13700,4.392394423484802,,2.899200e-04
13800,4.277052342891693,,2.897490e-04
13900,4.285382032394409,,2.895767e-04
14000,4.166737139225006,,2.894029e-04
14100,4.100659251213074,,2.892278e-04
14200,4.185773313045502,,2.890513e-04
14300,4.097620010375977,,2.888734e-04
14400,4.03663569688797,,2.886942e-04
14500,4.163643658161163,,2.885135e-04
14600,4.0061416029930115,,2.883315e-04
14700,4.133499443531036,,2.881482e-04
14800,4.143880069255829,,2.879634e-04
14900,4.098463594913483,,2.877773e-04
15000,4.169082522392273,,2.875898e-04
15000,4.169082522392273,56.5363,2.875898e-04
15100,4.10686069726944,,2.874010e-04
15200,3.9232146739959717,,2.872108e-04
15300,4.083540916442871,,2.870192e-04
15400,4.0651695728302,,2.868263e-04
15500,4.116193473339081,,2.866321e-04
15600,4.016021728515625,,2.864364e-04
15700,4.001180648803711,,2.862395e-04
15800,4.108768403530121,,2.860412e-04
15900,3.958114743232727,,2.858415e-04
16000,4.1848567724227905,,2.856405e-04
16100,4.01628440618515,,2.854381e-04
16200,4.038004755973816,,2.852344e-04
16300,3.8553537130355835,,2.850294e-04
16400,3.9961471557617188,,2.848230e-04
16500,4.235318183898926,,2.846153e-04
16600,4.198421359062195,,2.844063e-04
16700,4.054437041282654,,2.841959e-04
16800,3.8390731811523438,,2.839843e-04
16900,4.14884340763092,,2.837712e-04
17000,3.9771494269371033,,2.835569e-04
17100,4.030359864234924,,2.833412e-04
17200,4.176057696342468,,2.831243e-04
17300,3.9025028347969055,,2.829060e-04
17400,3.947882056236267,,2.826864e-04
17500,4.076726496219635,,2.824654e-04
17600,4.009377539157867,,2.822432e-04
17700,4.2718346118927,,2.820197e-04
17800,3.9232082962989807,,2.817948e-04
17900,4.053589880466461,,2.815687e-04
18000,4.04607629776001,,2.813412e-04
18100,3.8616193532943726,,2.811125e-04
18200,3.9526084065437317,,2.808824e-04
18300,3.7402642369270325,,2.806511e-04
18400,3.8713057041168213,,2.804185e-04
18500,4.000982880592346,,2.801845e-04
18600,3.799824297428131,,2.799493e-04
18700,3.7079474329948425,,2.797128e-04
18800,3.872558295726776,,2.794751e-04
18900,4.013265013694763,,2.792360e-04
19000,3.775174558162689,,2.789957e-04
19100,3.8428481221199036,,2.787541e-04
19200,4.049358010292053,,2.785112e-04
19300,3.9499549865722656,,2.782671e-04
19400,3.850737512111664,,2.780217e-04
19500,3.815974533557892,,2.777750e-04
19600,4.0411375761032104,,2.775271e-04
19700,3.7869094014167786,,2.772779e-04
19800,3.91975736618042,,2.770274e-04
19900,3.8871654272079468,,2.767757e-04
20000,3.6257923245429993,,2.765228e-04
20000,3.6257923245429993,43.7568,2.765228e-04
20100,3.9454351663589478,,2.762686e-04
20200,3.964516520500183,,2.760131e-04
20300,3.7005130648612976,,2.757564e-04
20400,3.697331964969635,,2.754985e-04
20500,3.9157466292381287,,2.752393e-04
20600,3.9593809247016907,,2.749789e-04
20700,3.8351712822914124,,2.747173e-04
20800,3.9150721430778503,,2.744544e-04
20900,3.8083577752113342,,2.741903e-04
21000,3.849229156970978,,2.739250e-04
21100,3.864181339740753,,2.736584e-04
21200,3.9272969365119934,,2.733907e-04
21300,3.960504174232483,,2.731217e-04
21400,3.8000441789627075,,2.728515e-04
21500,3.795116662979126,,2.725801e-04
21600,3.5762060284614563,,2.723075e-04
21700,3.86304372549057,,2.720336e-04
21800,3.6117283701896667,,2.717586e-04
21900,3.588576078414917,,2.714824e-04
22000,3.8198496103286743,,2.712050e-04
22100,3.749725639820099,,2.709264e-04
22200,3.6714956760406494,,2.706466e-04
22300,3.590693414211273,,2.703656e-04
22400,3.4381726384162903,,2.700834e-04
22500,3.5805952548980713,,2.698000e-04
22600,3.7497991919517517,,2.695155e-04
22700,3.5595869421958923,,2.692298e-04
22800,3.7318410873413086,,2.689429e-04
22900,3.5890220999717712,,2.686548e-04
23000,3.6945526003837585,,2.683656e-04
23100,3.741730034351349,,2.680752e-04
23200,3.725361466407776,,2.677836e-04
23300,3.803471624851227,,2.674909e-04
23400,3.570495128631592,,2.671970e-04
23500,3.606049358844757,,2.669020e-04
23600,3.4922050833702087,,2.666058e-04
23700,3.7104983925819397,,2.663085e-04
23800,3.609468102455139,,2.660100e-04
23900,3.7417284846305847,,2.657104e-04
24000,3.824758768081665,,2.654097e-04
24100,3.628317654132843,,2.651078e-04
24200,3.5180822610855103,,2.648048e-04
24300,3.7966472506523132,,2.645006e-04
24400,3.7444894909858704,,2.641954e-04
24500,3.6978389620780945,,2.638890e-04
24600,3.7160183787345886,,2.635815e-04
24700,3.705818235874176,,2.632728e-04
24800,3.5743380784988403,,2.629631e-04
24900,3.7660247087478638,,2.626523e-04
25000,3.8389748334884644,,2.623403e-04
25000,3.8389748334884644,38.1461,2.623403e-04
25100,3.4934561252593994,,2.620273e-04
25200,3.629982590675354,,2.617131e-04
25300,3.6666847467422485,,2.613978e-04
25400,3.5823563933372498,,2.610815e-04
25500,3.404121994972229,,2.607641e-04
25600,3.46500164270401,,2.604455e-04
25700,3.476514518260956,,2.601259e-04
25800,3.617664933204651,,2.598053e-04
25900,3.6189144253730774,,2.594835e-04
26000,3.5926061868667603,,2.591607e-04
26100,3.5852341055870056,,2.588367e-04
26200,3.7857653498649597,,2.585118e-04
26300,3.6073520183563232,,2.581857e-04
26400,3.7912904620170593,,2.578586e-04
26500,3.798857033252716,,2.575305e-04
26600,3.6081573367118835,,2.572013e-04
26700,3.7723399996757507,,2.568710e-04
26800,3.643374443054199,,2.565397e-04
26900,3.7541744709014893,,2.562074e-04
27000,3.7424755692481995,,2.558740e-04
27100,3.673838436603546,,2.555395e-04
27200,3.6875898838043213,,2.552041e-04
27300,3.594836711883545,,2.548676e-04
27400,3.69396710395813,,2.545301e-04
27500,3.8094472885131836,,2.541915e-04
27600,3.6823946237564087,,2.538520e-04
27700,3.5430105328559875,,2.535114e-04
27800,3.6749408841133118,,2.531698e-04
27900,3.5301231145858765,,2.528272e-04
28000,3.553397297859192,,2.524836e-04
28100,3.6896350383758545,,2.521390e-04
28200,3.5538867115974426,,2.517934e-04
28300,3.517311692237854,,2.514468e-04
28400,3.618240535259247,,2.510992e-04
28500,3.5577191710472107,,2.507507e-04
28600,3.600878655910492,,2.504011e-04
28700,3.514681875705719,,2.500506e-04
28800,3.382185399532318,,2.496991e-04
28900,3.4964978098869324,,2.493466e-04
29000,3.670725166797638,,2.489931e-04
29100,3.531819224357605,,2.486387e-04
29200,3.336314618587494,,2.482833e-04
29300,3.4563599228858948,,2.479270e-04
29400,3.6382110714912415,,2.475697e-04
29500,3.472721219062805,,2.472114e-04
29600,3.499719023704529,,2.468522e-04
29700,3.538143813610077,,2.464921e-04
29800,3.5347161293029785,,2.461310e-04
29900,3.623693883419037,,2.457690e-04
30000,3.5456818342208862,,2.454060e-04
30000,3.5456818342208862,34.9481,2.454060e-04
30100,3.600407898426056,,2.450421e-04
30200,3.471423089504242,,2.446773e-04
30300,3.4470342993736267,,2.443116e-04
30400,3.5399045944213867,,2.439450e-04
30500,3.4518516659736633,,2.435774e-04
30600,3.685374617576599,,2.432089e-04
30700,3.3808425068855286,,2.428396e-04
30800,3.402558207511902,,2.424693e-04
30900,3.3225695490837097,,2.420981e-04
31000,3.5736324191093445,,2.417260e-04
31100,3.371730864048004,,2.413531e-04
31200,3.339285135269165,,2.409792e-04
31300,3.4893447160720825,,2.406045e-04
31400,3.592956304550171,,2.402289e-04
31500,3.474181830883026,,2.398524e-04
31600,3.494369149208069,,2.394750e-04
31700,3.434027314186096,,2.390968e-04
31800,3.417308509349823,,2.387177e-04
31900,3.5116437673568726,,2.383377e-04
32000,3.4921457171440125,,2.379569e-04
32100,3.4541929960250854,,2.375753e-04
32200,3.435881018638611,,2.371927e-04
32300,3.338349163532257,,2.368094e-04
32400,3.521382987499237,,2.364252e-04
32500,3.4551450610160828,,2.360401e-04
32600,3.543063223361969,,2.356543e-04
32700,3.3823189735412598,,2.352676e-04
32800,3.6050050854682922,,2.348801e-04
32900,3.558967113494873,,2.344917e-04
33000,3.4882355332374573,,2.341026e-04
33100,3.3184332847595215,,2.337126e-04
33200,3.493052899837494,,2.333218e-04
33300,3.422093093395233,,2.329302e-04
33400,3.44481098651886,,2.325378e-04
33500,3.4198354482650757,,2.321447e-04
33600,3.4464054107666016,,2.317507e-04
33700,3.578162729740143,,2.313559e-04
33800,3.5045071840286255,,2.309604e-04
33900,3.594162166118622,,2.305640e-04
34000,3.345042109489441,,2.301669e-04
