step,train_loss,val_ppl,lr
13500,4.383041858673096,,2.902578e-04
13600,4.362447500228882,,2.900896e-04
13700,4.254496693611145,,2.899200e-04
13800,4.313032269477844,,2.897490e-04
13900,4.3373565673828125,,2.895767e-04
14000,4.28275740146637,,2.894029e-04
14100,4.338715076446533,,2.892278e-04
14200,4.385815143585205,,2.890513e-04
14300,4.459634065628052,,2.888734e-04
14400,4.157065272331238,,2.886942e-04
14500,4.186676740646362,,2.885135e-04
14600,4.375858783721924,,2.883315e-04
14700,4.2318525314331055,,2.881482e-04
14800,4.40129280090332,,2.879634e-04
14900,4.128390073776245,,2.877773e-04
15000,4.245965480804443,,2.875898e-04
15000,4.245965480804443,59.7295,2.875898e-04
15100,4.231861472129822,,2.874010e-04
15200,4.3205472230911255,,2.872108e-04
15300,4.380195260047913,,2.870192e-04
15400,4.267157196998596,,2.868263e-04
15500,4.345527470111847,,2.866321e-04
15600,4.283832430839539,,2.864364e-04
15700,4.357675194740295,,2.862395e-04
15800,4.083640933036804,,2.860412e-04
15900,4.1269084215164185,,2.858415e-04
16000,4.269640684127808,,2.856405e-04
16100,4.348491311073303,,2.854381e-04
16200,4.144473612308502,,2.852344e-04
16300,4.2855082750320435,,2.850294e-04
16400,4.324126720428467,,2.848230e-04
16500,4.260818004608154,,2.846153e-04
16600,4.285499691963196,,2.844063e-04
16700,4.139368414878845,,2.841959e-04
16800,4.120437383651733,,2.839843e-04
16900,4.369539499282837,,2.837712e-04
17000,4.203656792640686,,2.835569e-04
17100,4.303079962730408,,2.833412e-04
17200,4.14457631111145,,2.831243e-04
17300,4.130506098270416,,2.829060e-04
17400,4.269171595573425,,2.826864e-04
17500,4.162105917930603,,2.824654e-04
17600,4.1642985343933105,,2.822432e-04
17700,4.160040259361267,,2.820197e-04
17800,4.1190168261528015,,2.817948e-04
17900,4.229479551315308,,2.815687e-04
18000,4.09313440322876,,2.813412e-04
18100,3.9913768768310547,,2.811125e-04
18200,4.091548681259155,,2.808824e-04
18300,4.1635337471961975,,2.806511e-04
18400,4.037583291530609,,2.804185e-04
18500,4.154185473918915,,2.801845e-04
18600,4.044579863548279,,2.799493e-04
18700,4.073928415775299,,2.797128e-04
18800,4.046112060546875,,2.794751e-04
18900,4.0656028389930725,,2.792360e-04
19000,4.072920083999634,,2.789957e-04
19100,4.108085572719574,,2.787541e-04
19200,4.142099142074585,,2.785112e-04
19300,4.157921493053436,,2.782671e-04
19400,3.983604073524475,,2.780217e-04
19500,4.029918551445007,,2.777750e-04
19600,4.155156135559082,,2.775271e-04
19700,4.051667749881744,,2.772779e-04
19800,3.9164366126060486,,2.770274e-04
19900,3.9971635937690735,,2.767757e-04
20000,3.9628888964653015,,2.765228e-04
20000,3.9628888964653015,47.3094,2.765228e-04
20100,3.9962921738624573,,2.762686e-04
20200,4.059417963027954,,2.760131e-04
20300,4.02775239944458,,2.757564e-04
20400,3.9650899171829224,,2.754985e-04
20500,3.9854729771614075,,2.752393e-04
20600,4.110798358917236,,2.749789e-04
20700,3.9292123317718506,,2.747173e-04
20800,4.058589518070221,,2.744544e-04
20900,4.068749904632568,,2.741903e-04
21000,3.957491457462311,,2.739250e-04
21100,4.057975888252258,,2.736584e-04
21200,4.2079819440841675,,2.733907e-04
21300,4.02477902173996,,2.731217e-04
21400,4.05378645658493,,2.728515e-04
21500,3.9328871369361877,,2.725801e-04
21600,3.9651528000831604,,2.723075e-04
21700,3.866007447242737,,2.720336e-04
21800,4.037455141544342,,2.717586e-04
21900,3.8696908354759216,,2.714824e-04
22000,3.757890999317169,,2.712050e-04
22100,3.948074698448181,,2.709264e-04
22200,3.8827192783355713,,2.706466e-04
22300,3.9764365553855896,,2.703656e-04
22400,3.773558735847473,,2.700834e-04
22500,4.021685361862183,,2.698000e-04
22600,3.8201184272766113,,2.695155e-04
22700,3.960839569568634,,2.692298e-04
22800,4.072570741176605,,2.689429e-04
22900,3.9807627201080322,,2.686548e-04
23000,3.7883389592170715,,2.683656e-04
23100,3.794644057750702,,2.680752e-04
23200,3.9151491522789,,2.677836e-04
23300,3.8691166639328003,,2.674909e-04
23400,4.052228629589081,,2.671970e-04
23500,3.9419025182724,,2.669020e-04
23600,3.9123234152793884,,2.666058e-04
23700,3.843602180480957,,2.663085e-04
23800,3.8914530277252197,,2.660100e-04
23900,3.8334838151931763,,2.657104e-04
24000,3.8638617396354675,,2.654097e-04
24100,3.8622595071792603,,2.651078e-04
24200,3.8438382744789124,,2.648048e-04
24300,3.9046332240104675,,2.645006e-04
24400,3.84679514169693,,2.641954e-04
24500,3.836746037006378,,2.638890e-04
24600,3.7812405824661255,,2.635815e-04
24700,3.6876426935195923,,2.632728e-04
24800,3.892101526260376,,2.629631e-04
24900,3.8504363298416138,,2.626523e-04
25000,3.870924174785614,,2.623403e-04
25000,3.870924174785614,40.9987,2.623403e-04
25100,3.781056582927704,,2.620273e-04
25200,3.8430516123771667,,2.617131e-04
25300,4.113566637039185,,2.613978e-04
25400,3.772007405757904,,2.610815e-04
25500,3.724236011505127,,2.607641e-04
25600,3.7300933599472046,,2.604455e-04
25700,3.9762629866600037,,2.601259e-04
25800,3.9049187898635864,,2.598053e-04
25900,3.816571891307831,,2.594835e-04
26000,3.8931925296783447,,2.591607e-04
26100,3.687893331050873,,2.588367e-04
26200,3.8146857619285583,,2.585118e-04
26300,3.755935251712799,,2.581857e-04
26400,4.00888866186142,,2.578586e-04
26500,3.8511048555374146,,2.575305e-04
26600,3.7579153776168823,,2.572013e-04
26700,3.830709755420685,,2.568710e-04
26800,3.9466081261634827,,2.565397e-04
26900,3.932717800140381,,2.562074e-04
27000,4.002259314060211,,2.558740e-04
27100,3.833730161190033,,2.555395e-04
27200,3.942743420600891,,2.552041e-04
27300,3.8799047470092773,,2.548676e-04
27400,3.8830292224884033,,2.545301e-04
27500,3.883628010749817,,2.541915e-04
27600,3.861437737941742,,2.538520e-04
27700,3.7752890586853027,,2.535114e-04
27800,3.717208981513977,,2.531698e-04
27900,3.7868323922157288,,2.528272e-04
28000,3.920229732990265,,2.524836e-04
28100,3.824685513973236,,2.521390e-04
28200,3.894462287425995,,2.517934e-04
28300,3.743069589138031,,2.514468e-04
28400,3.7495537400245667,,2.510992e-04
28500,3.811890721321106,,2.507507e-04
28600,3.559378147125244,,2.504011e-04
28700,3.7830448746681213,,2.500506e-04
28800,3.7141931653022766,,2.496991e-04
28900,3.7571529150009155,,2.493466e-04
29000,3.807177245616913,,2.489931e-04
29100,3.7280946373939514,,2.486387e-04
29200,3.677722930908203,,2.482833e-04
29300,3.5609769225120544,,2.479270e-04
29400,3.7617900371551514,,2.475697e-04
29500,3.714173376560211,,2.472114e-04
29600,3.6786798238754272,,2.468522e-04
29700,3.7364327907562256,,2.464921e-04
29800,3.8261537551879883,,2.461310e-04
29900,3.6130191683769226,,2.457690e-04
30000,3.745349645614624,,2.454060e-04
30000,3.745349645614624,36.9291,2.454060e-04
30100,3.7808152437210083,,2.450421e-04
30200,3.7876638174057007,,2.446773e-04
30300,3.6943830251693726,,2.443116e-04
30400,3.823144555091858,,2.439450e-04
30500,3.6704344153404236,,2.435774e-04
30600,3.636382520198822,,2.432089e-04
30700,3.503950357437134,,2.428396e-04
30800,3.8022981882095337,,2.424693e-04
30900,3.752651631832123,,2.420981e-04
31000,3.736635982990265,,2.417260e-04
31100,3.5949307680130005,,2.413531e-04
31200,3.7237446904182434,,2.409792e-04
31300,3.6926251649856567,,2.406045e-04
31400,3.6094573736190796,,2.402289e-04
31500,3.726434826850891,,2.398524e-04
31600,3.749653160572052,,2.394750e-04
31700,3.526825964450836,,2.390968e-04
31800,3.6419315934181213,,2.387177e-04
31900,3.759368360042572,,2.383377e-04
32000,3.564889073371887,,2.379569e-04
32100,3.627487301826477,,2.375753e-04
32200,3.630135953426361,,2.371927e-04
32300,3.6962507367134094,,2.368094e-04
32400,3.8501641750335693,,2.364252e-04
32500,3.555994153022766,,2.360401e-04
32600,3.5913957357406616,,2.356543e-04
32700,3.8186739683151245,,2.352676e-04
32800,3.5092395544052124,,2.348801e-04
32900,3.763683497905731,,2.344917e-04
33000,3.6969187259674072,,2.341026e-04
33100,3.612272083759308,,2.337126e-04
33200,3.6772575974464417,,2.333218e-04
33300,3.612773597240448,,2.329302e-04
33400,3.684961497783661,,2.325378e-04
33500,3.841338336467743,,2.321447e-04
33600,3.5164830684661865,,2.317507e-04
33700,3.595049023628235,,2.313559e-04
33800,3.66266006231308,,2.309604e-04
33900,3.5538952946662903,,2.305640e-04
34000,3.5717931985855103,,2.301669e-04
34100,3.803414523601532,,2.297690e-04
34200,3.7528071999549866,,2.293704e-04
34300,3.564010739326477,,2.289710e-04
34400,3.723185896873474,,2.285708e-04
34500,3.624493956565857,,2.281699e-04
34600,3.5931569933891296,,2.277682e-04
34700,3.6573646664619446,,2.273658e-04
34800,3.752435803413391,,2.269626e-04
34900,3.777469515800476,,2.265587e-04
35000,3.558808445930481,,2.261540e-04
35000,3.558808445930481,33.9123,2.261540e-04
35100,3.60713791847229,,2.257487e-04
35200,3.685410439968109,,2.253426e-04
35300,3.5394076704978943,,2.249357e-04
35400,3.510098159313202,,2.245282e-04
35500,3.7591931223869324,,2.241199e-04
35600,3.6946372389793396,,2.237110e-04
35700,3.513103485107422,,2.233013e-04
35800,3.4751845598220825,,2.228909e-04
35900,3.559019148349762,,2.224798e-04
36000,3.4772491455078125,,2.220681e-04
36100,3.6979015469551086,,2.216556e-04
36200,3.566301107406616,,2.212424e-04
36300,3.463548183441162,,2.208286e-04
36400,3.484180510044098,,2.204141e-04
36500,3.6966342329978943,,2.199989e-04
36600,3.6768117547035217,,2.195831e-04
36700,3.5660260915756226,,2.191666e-04
36800,3.643698275089264,,2.187494e-04
36900,3.6392062306404114,,2.183316e-04
37000,3.5598679184913635,,2.179131e-04
37100,3.6926568746566772,,2.174940e-04
37200,3.63936311006546,,2.170743e-04
37300,3.5867849588394165,,2.166539e-04
37400,3.4644585847854614,,2.162328e-04
37500,3.647982656955719,,2.158112e-04
37600,3.4945488572120667,,2.153889e-04
37700,3.562476873397827,,2.149660e-04
37800,3.534431278705597,,2.145425e-04
37900,3.3947009444236755,,2.141183e-04
38000,3.507177710533142,,2.136936e-04
38100,3.5229572057724,,2.132682e-04
38200,3.46101176738739,,2.128423e-04
38300,3.7406771779060364,,2.124158e-04
38400,3.658962905406952,,2.119886e-04
38500,3.618105709552765,,2.115609e-04
38600,3.466806948184967,,2.111326e-04
38700,3.6150324940681458,,2.107037e-04
38800,3.4066060185432434,,2.102743e-04
38900,3.6551647186279297,,2.098443e-04
39000,3.6771870255470276,,2.094137e-04
39100,3.608929693698883,,2.089826e-04
39200,3.521894335746765,,2.085509e-04
39300,3.6831564903259277,,2.081187e-04
39400,3.407863199710846,,2.076859e-04
39500,3.7510911226272583,,2.072525e-04
39600,3.517377197742462,,2.068187e-04
39700,3.5615543127059937,,2.063843e-04
39800,3.573096990585327,,2.059493e-04
39900,3.6463298201560974,,2.055139e-04
40000,3.562902867794037,,2.050779e-04
40000,3.562902867794037,31.9632,2.050779e-04
40100,3.6214194893836975,,2.046415e-04
40200,3.6113351583480835,,2.042045e-04
40300,3.6069570183753967,,2.037670e-04
40400,3.2962467670440674,,2.033290e-04
40500,3.498733401298523,,2.028905e-04
40600,3.56881183385849,,2.024515e-04
40700,3.5362002849578857,,2.020120e-04
40800,3.6224894523620605,,2.015720e-04
40900,3.5160405039787292,,2.011316e-04
41000,3.563778519630432,,2.006907e-04
41100,3.5690194964408875,,2.002493e-04
41200,3.627650499343872,,1.998075e-04
41300,3.6269371509552,,1.993652e-04
41400,3.4699826836586,,1.989224e-04
41500,3.5193997621536255,,1.984792e-04
41600,3.6180160641670227,,1.980355e-04
41700,3.5582908987998962,,1.975914e-04
41800,3.544419050216675,,1.971469e-04
41900,3.4261633157730103,,1.967019e-04
42000,3.5796667337417603,,1.962565e-04
42100,3.6496687531471252,,1.958107e-04
42200,3.635096788406372,,1.953644e-04
42300,3.5787654519081116,,1.949178e-04
42400,3.5538780093193054,,1.944707e-04
42500,3.5036284923553467,,1.940232e-04
42600,3.5749905705451965,,1.935753e-04
42700,3.3858211636543274,,1.931271e-04
42800,3.5732783675193787,,1.926784e-04
42900,3.6187630891799927,,1.922294e-04
43000,3.522795259952545,,1.917799e-04
43100,3.4531498551368713,,1.913301e-04
43200,3.597371518611908,,1.908799e-04
43300,3.5370243787765503,,1.904294e-04
43400,3.578705132007599,,1.899784e-04
43500,3.53199565410614,,1.895272e-04
43600,3.4909859895706177,,1.890755e-04
43700,3.3343202471733093,,1.886235e-04
43800,3.5608623027801514,,1.881712e-04
43900,3.395128607749939,,1.877185e-04
44000,3.398257851600647,,1.872655e-04
44100,3.3436847925186157,,1.868122e-04
44200,3.550721049308777,,1.863585e-04
44300,3.5711026191711426,,1.859045e-04
44400,3.4899184107780457,,1.854502e-04
44500,3.5231586694717407,,1.849956e-04
44600,3.482680320739746,,1.845407e-04
44700,3.5296415090560913,,1.840855e-04
44800,3.5124104022979736,,1.836299e-04
44900,3.485031485557556,,1.831741e-04
45000,3.358371615409851,,1.827180e-04
45000,3.358371615409851,30.1696,1.827180e-04
45100,3.561221420764923,,1.822616e-04
45200,3.51710444688797,,1.818049e-04
45300,3.517956852912903,,1.813480e-04
45400,3.516783893108368,,1.808907e-04
45500,3.6737224459648132,,1.804333e-04
45600,3.5116535425186157,,1.799755e-04
45700,3.3737834692001343,,1.795175e-04
45800,3.516324758529663,,1.790592e-04
45900,3.5636125802993774,,1.786007e-04
46000,3.3822336196899414,,1.781420e-04
46100,3.531431019306183,,1.776830e-04
46200,3.4566891193389893,,1.772238e-04
46300,3.496866285800934,,1.767643e-04
46400,3.3741897344589233,,1.763047e-04
46500,3.556472897529602,,1.758448e-04
46600,3.549644112586975,,1.753847e-04
46700,3.358024001121521,,1.749243e-04
46800,3.4815399050712585,,1.744638e-04
46900,3.4909043312072754,,1.740031e-04
47000,3.4712212085723877,,1.735422e-04
47100,3.5674458742141724,,1.730811e-04
47200,3.4146499037742615,,1.726198e-04
47300,3.5479226112365723,,1.721583e-04
47400,3.5039382576942444,,1.716967e-04
47500,3.595845580101013,,1.712348e-04
47600,3.464740812778473,,1.707729e-04
47700,3.3834238052368164,,1.703107e-04
47800,3.5538628697395325,,1.698484e-04
47900,3.3396050930023193,,1.693859e-04
48000,3.500616431236267,,1.689233e-04
48100,3.542806088924408,,1.684606e-04
48200,3.411459803581238,,1.679977e-04
48300,3.5482418537139893,,1.675347e-04
48400,3.554515779018402,,1.670715e-04
48500,3.390539288520813,,1.666083e-04
48600,3.557599186897278,,1.661449e-04
48700,3.2954676151275635,,1.656813e-04
48800,3.6150171160697937,,1.652177e-04
48900,3.354076564311981,,1.647540e-04
49000,3.5441651344299316,,1.642902e-04
49100,3.4925320148468018,,1.638263e-04
49200,3.485657513141632,,1.633623e-04
49300,3.4925934076309204,,1.628982e-04
49400,3.4310917258262634,,1.624340e-04
49500,3.3289639949798584,,1.619697e-04
49600,3.451861560344696,,1.615054e-04
49700,3.401739180088043,,1.610410e-04
49800,3.5804226398468018,,1.605766e-04
49900,3.4831536412239075,,1.601120e-04
50000,3.5875690579414368,,1.596475e-04
50000,3.5875690579414368,28.7229,1.596475e-04
50100,3.5114967226982117,,1.591829e-04
50200,3.2117449045181274,,1.587182e-04
50300,3.3951555490493774,,1.582535e-04
50400,3.3604668378829956,,1.577888e-04
50500,3.4014878273010254,,1.573240e-04
50600,3.3391056060791016,,1.568593e-04
50700,3.4164199829101562,,1.563945e-04
50800,3.3859320878982544,,1.559296e-04
50900,3.4003557562828064,,1.554648e-04
51000,3.4949212670326233,,1.550000e-04
51100,3.4720411896705627,,1.545352e-04
51200,3.460896611213684,,1.540704e-04
51300,3.5259563326835632,,1.536055e-04
51400,3.303584337234497,,1.531407e-04
51500,3.383074164390564,,1.526760e-04
51600,3.4357504844665527,,1.522112e-04
51700,3.424508810043335,,1.517465e-04
51800,3.5022152066230774,,1.512818e-04
51900,3.4229299426078796,,1.508171e-04
52000,3.448213517665863,,1.503525e-04
52100,3.5841291546821594,,1.498880e-04
52200,3.3953848481178284,,1.494234e-04
52300,3.4236255288124084,,1.489590e-04
52400,3.3791476488113403,,1.484946e-04
52500,3.448747932910919,,1.480303e-04
52600,3.3877789974212646,,1.475660e-04
52700,3.428894579410553,,1.471018e-04
52800,3.37866747379303,,1.466377e-04
52900,3.411202907562256,,1.461737e-04
53000,3.2547539472579956,,1.457098e-04
53100,3.437307596206665,,1.452460e-04
53200,3.382043957710266,,1.447823e-04
53300,3.4440131187438965,,1.443187e-04
53400,3.418378710746765,,1.438551e-04
53500,3.4075449109077454,,1.433917e-04
53600,3.4472439885139465,,1.429285e-04
53700,3.2899928092956543,,1.424653e-04
